park,flow_type,datestring,device_count,weekly_smooth
GLAC,intraflow,2019-01-01,60,60.0
GLAC,intraflow,2019-01-02,58,59.0
GLAC,intraflow,2019-01-03,70,62.666666666666664
GLAC,intraflow,2019-01-04,66,63.5
GLAC,intraflow,2019-01-05,56,62.0
GLAC,intraflow,2019-01-06,70,63.333333333333336
GLAC,intraflow,2019-01-07,76,65.14285714285714
GLAC,intraflow,2019-01-08,80,68.0
GLAC,intraflow,2019-01-09,70,69.71428571428571
GLAC,intraflow,2019-01-10,72,70.0
GLAC,intraflow,2019-01-11,62,69.42857142857143
GLAC,intraflow,2019-01-12,70,71.42857142857143
GLAC,intraflow,2019-01-13,66,70.85714285714286
GLAC,intraflow,2019-01-14,74,70.57142857142857
GLAC,intraflow,2019-01-15,80,70.57142857142857
GLAC,intraflow,2019-01-16,80,72.0
GLAC,intraflow,2019-01-17,76,72.57142857142857
GLAC,intraflow,2019-01-18,68,73.42857142857143
GLAC,intraflow,2019-01-19,66,72.85714285714286
GLAC,intraflow,2019-01-20,74,74.0
GLAC,intraflow,2019-01-21,60,72.0
GLAC,intraflow,2019-01-22,62,69.42857142857143
GLAC,intraflow,2019-01-23,68,67.71428571428571
GLAC,intraflow,2019-01-24,66,66.28571428571429
GLAC,intraflow,2019-01-25,68,66.28571428571429
GLAC,intraflow,2019-01-26,60,65.42857142857143
GLAC,intraflow,2019-01-27,62,63.714285714285715
GLAC,intraflow,2019-01-28,54,62.857142857142854
GLAC,intraflow,2019-01-29,60,62.57142857142857
GLAC,intraflow,2019-01-30,54,60.57142857142857
GLAC,intraflow,2019-01-31,60,59.714285714285715
GLAC,intraflow,2019-02-01,64,59.142857142857146
GLAC,intraflow,2019-02-02,76,61.42857142857143
GLAC,intraflow,2019-02-03,90,65.42857142857143
GLAC,intraflow,2019-02-04,80,69.14285714285714
GLAC,intraflow,2019-02-05,70,70.57142857142857
GLAC,intraflow,2019-02-06,78,74.0
GLAC,intraflow,2019-02-07,84,77.42857142857143
GLAC,intraflow,2019-02-08,82,80.0
GLAC,intraflow,2019-02-09,82,80.85714285714286
GLAC,intraflow,2019-02-10,78,79.14285714285714
GLAC,intraflow,2019-02-11,82,79.42857142857143
GLAC,intraflow,2019-02-12,78,80.57142857142857
GLAC,intraflow,2019-02-13,90,82.28571428571429
GLAC,intraflow,2019-02-14,90,83.14285714285714
GLAC,intraflow,2019-02-15,76,82.28571428571429
GLAC,intraflow,2019-02-16,76,81.42857142857143
GLAC,intraflow,2019-02-17,76,81.14285714285714
GLAC,intraflow,2019-02-18,70,79.42857142857143
GLAC,intraflow,2019-02-19,82,80.0
GLAC,intraflow,2019-02-20,80,78.57142857142857
GLAC,intraflow,2019-02-21,68,75.42857142857143
GLAC,intraflow,2019-02-22,84,76.57142857142857
GLAC,intraflow,2019-02-23,76,76.57142857142857
GLAC,intraflow,2019-02-24,92,78.85714285714286
GLAC,intraflow,2019-02-25,86,81.14285714285714
GLAC,intraflow,2019-02-26,86,81.71428571428571
GLAC,intraflow,2019-02-27,92,83.42857142857143
GLAC,intraflow,2019-02-28,88,86.28571428571429
GLAC,intraflow,2019-03-01,92,87.42857142857143
GLAC,intraflow,2019-03-02,80,88.0
GLAC,intraflow,2019-03-03,84,86.85714285714286
GLAC,intraflow,2019-03-04,80,86.0
GLAC,intraflow,2019-03-05,80,85.14285714285714
GLAC,intraflow,2019-03-06,82,83.71428571428571
GLAC,intraflow,2019-03-07,82,82.85714285714286
GLAC,intraflow,2019-03-08,74,80.28571428571429
GLAC,intraflow,2019-03-09,82,80.57142857142857
GLAC,intraflow,2019-03-10,92,81.71428571428571
GLAC,intraflow,2019-03-11,78,81.42857142857143
GLAC,intraflow,2019-03-12,66,79.42857142857143
GLAC,intraflow,2019-03-13,74,78.28571428571429
GLAC,intraflow,2019-03-14,74,77.14285714285714
GLAC,intraflow,2019-03-15,74,77.14285714285714
GLAC,intraflow,2019-03-16,74,76.0
GLAC,intraflow,2019-03-17,80,74.28571428571429
GLAC,intraflow,2019-03-18,70,73.14285714285714
GLAC,intraflow,2019-03-19,66,73.14285714285714
GLAC,intraflow,2019-03-20,78,73.71428571428571
GLAC,intraflow,2019-03-21,78,74.28571428571429
GLAC,intraflow,2019-03-22,74,74.28571428571429
GLAC,intraflow,2019-03-23,78,74.85714285714286
GLAC,intraflow,2019-03-24,80,74.85714285714286
GLAC,intraflow,2019-03-25,76,75.71428571428571
GLAC,intraflow,2019-03-26,76,77.14285714285714
GLAC,intraflow,2019-03-27,64,75.14285714285714
GLAC,intraflow,2019-03-28,60,72.57142857142857
GLAC,intraflow,2019-03-29,66,71.42857142857143
GLAC,intraflow,2019-03-30,76,71.14285714285714
GLAC,intraflow,2019-03-31,64,68.85714285714286
GLAC,intraflow,2019-04-01,68,67.71428571428571
GLAC,intraflow,2019-04-02,70,66.85714285714286
GLAC,intraflow,2019-04-03,78,68.85714285714286
GLAC,intraflow,2019-04-04,66,69.71428571428571
GLAC,intraflow,2019-04-05,66,69.71428571428571
GLAC,intraflow,2019-04-06,72,69.14285714285714
GLAC,intraflow,2019-04-07,76,70.85714285714286
GLAC,intraflow,2019-04-08,68,70.85714285714286
GLAC,intraflow,2019-04-09,70,70.85714285714286
GLAC,intraflow,2019-04-10,70,69.71428571428571
GLAC,intraflow,2019-04-11,64,69.42857142857143
GLAC,intraflow,2019-04-12,56,68.0
GLAC,intraflow,2019-04-13,56,65.71428571428571
GLAC,intraflow,2019-04-14,58,63.142857142857146
GLAC,intraflow,2019-04-15,54,61.142857142857146
GLAC,intraflow,2019-04-16,54,58.857142857142854
GLAC,intraflow,2019-04-17,58,57.142857142857146
GLAC,intraflow,2019-04-18,62,56.857142857142854
GLAC,intraflow,2019-04-19,50,56.0
GLAC,intraflow,2019-04-20,52,55.42857142857143
GLAC,intraflow,2019-04-21,56,55.142857142857146
GLAC,intraflow,2019-04-22,76,58.285714285714285
GLAC,intraflow,2019-04-23,80,62.0
GLAC,intraflow,2019-04-24,86,66.0
GLAC,intraflow,2019-04-25,86,69.42857142857143
GLAC,intraflow,2019-04-26,88,74.85714285714286
GLAC,intraflow,2019-04-27,80,78.85714285714286
GLAC,intraflow,2019-04-28,88,83.42857142857143
GLAC,intraflow,2019-04-29,66,82.0
GLAC,intraflow,2019-04-30,60,79.14285714285714
GLAC,intraflow,2019-05-01,64,76.0
GLAC,intraflow,2019-05-02,66,73.14285714285714
GLAC,intraflow,2019-05-03,74,71.14285714285714
GLAC,intraflow,2019-05-04,72,70.0
GLAC,intraflow,2019-05-05,76,68.28571428571429
GLAC,intraflow,2019-05-06,60,67.42857142857143
GLAC,intraflow,2019-05-07,64,68.0
GLAC,intraflow,2019-05-08,76,69.71428571428571
GLAC,intraflow,2019-05-09,66,69.71428571428571
GLAC,intraflow,2019-05-10,72,69.42857142857143
GLAC,intraflow,2019-05-11,76,70.0
GLAC,intraflow,2019-05-12,78,70.28571428571429
GLAC,intraflow,2019-05-13,78,72.85714285714286
GLAC,intraflow,2019-05-14,78,74.85714285714286
GLAC,intraflow,2019-05-15,86,76.28571428571429
GLAC,intraflow,2019-05-16,84,78.85714285714286
GLAC,intraflow,2019-05-17,72,78.85714285714286
GLAC,intraflow,2019-05-18,70,78.0
GLAC,intraflow,2019-05-19,68,76.57142857142857
GLAC,intraflow,2019-05-20,74,76.0
GLAC,intraflow,2019-05-21,70,74.85714285714286
GLAC,intraflow,2019-05-22,70,72.57142857142857
GLAC,intraflow,2019-05-23,70,70.57142857142857
GLAC,intraflow,2019-05-24,70,70.28571428571429
GLAC,intraflow,2019-05-25,72,70.57142857142857
GLAC,intraflow,2019-05-26,74,71.42857142857143
GLAC,intraflow,2019-05-27,78,72.0
GLAC,intraflow,2019-05-28,76,72.85714285714286
GLAC,intraflow,2019-05-29,68,72.57142857142857
GLAC,intraflow,2019-05-30,76,73.42857142857143
GLAC,intraflow,2019-05-31,72,73.71428571428571
GLAC,intraflow,2019-06-01,84,75.42857142857143
GLAC,intraflow,2019-06-02,100,79.14285714285714
GLAC,intraflow,2019-06-03,88,80.57142857142857
GLAC,intraflow,2019-06-04,84,81.71428571428571
GLAC,intraflow,2019-06-05,90,84.85714285714286
GLAC,intraflow,2019-06-06,104,88.85714285714286
GLAC,intraflow,2019-06-07,96,92.28571428571429
GLAC,intraflow,2019-06-08,94,93.71428571428571
GLAC,intraflow,2019-06-09,84,91.42857142857143
GLAC,intraflow,2019-06-10,88,91.42857142857143
GLAC,intraflow,2019-06-11,94,92.85714285714286
GLAC,intraflow,2019-06-12,94,93.42857142857143
GLAC,intraflow,2019-06-13,102,93.14285714285714
GLAC,intraflow,2019-06-14,94,92.85714285714286
GLAC,intraflow,2019-06-15,92,92.57142857142857
GLAC,intraflow,2019-06-16,80,92.0
GLAC,intraflow,2019-06-17,90,92.28571428571429
GLAC,intraflow,2019-06-18,76,89.71428571428571
GLAC,intraflow,2019-06-19,82,88.0
GLAC,intraflow,2019-06-20,86,85.71428571428571
GLAC,intraflow,2019-06-21,84,84.28571428571429
GLAC,intraflow,2019-06-22,84,83.14285714285714
GLAC,intraflow,2019-06-23,90,84.57142857142857
GLAC,intraflow,2019-06-24,76,82.57142857142857
GLAC,intraflow,2019-06-25,80,83.14285714285714
GLAC,intraflow,2019-06-26,96,85.14285714285714
GLAC,intraflow,2019-06-27,90,85.71428571428571
GLAC,intraflow,2019-06-28,100,88.0
GLAC,intraflow,2019-06-29,70,86.0
GLAC,intraflow,2019-06-30,90,86.0
GLAC,intraflow,2019-07-01,96,88.85714285714286
GLAC,intraflow,2019-07-02,96,91.14285714285714
GLAC,intraflow,2019-07-03,102,92.0
GLAC,intraflow,2019-07-04,94,92.57142857142857
GLAC,intraflow,2019-07-05,78,89.42857142857143
GLAC,intraflow,2019-07-06,92,92.57142857142857
GLAC,intraflow,2019-07-07,84,91.71428571428571
GLAC,intraflow,2019-07-08,82,89.71428571428571
GLAC,intraflow,2019-07-09,88,88.57142857142857
GLAC,intraflow,2019-07-10,88,86.57142857142857
GLAC,intraflow,2019-07-11,94,86.57142857142857
GLAC,intraflow,2019-07-12,98,89.42857142857143
GLAC,intraflow,2019-07-13,104,91.14285714285714
GLAC,intraflow,2019-07-14,98,93.14285714285714
GLAC,intraflow,2019-07-15,106,96.57142857142857
GLAC,intraflow,2019-07-16,106,99.14285714285714
GLAC,intraflow,2019-07-17,114,102.85714285714286
GLAC,intraflow,2019-07-18,112,105.42857142857143
GLAC,intraflow,2019-07-19,116,108.0
GLAC,intraflow,2019-07-20,110,108.85714285714286
GLAC,intraflow,2019-07-21,106,110.0
GLAC,intraflow,2019-07-22,100,109.14285714285714
GLAC,intraflow,2019-07-23,106,109.14285714285714
GLAC,intraflow,2019-07-24,110,108.57142857142857
GLAC,intraflow,2019-07-25,102,107.14285714285714
GLAC,intraflow,2019-07-26,116,107.14285714285714
GLAC,intraflow,2019-07-27,96,105.14285714285714
GLAC,intraflow,2019-07-28,100,104.28571428571429
GLAC,intraflow,2019-07-29,92,103.14285714285714
GLAC,intraflow,2019-07-30,94,101.42857142857143
GLAC,intraflow,2019-07-31,80,97.14285714285714
GLAC,intraflow,2019-08-01,98,96.57142857142857
GLAC,intraflow,2019-08-02,88,92.57142857142857
GLAC,intraflow,2019-08-03,98,92.85714285714286
GLAC,intraflow,2019-08-04,94,92.0
GLAC,intraflow,2019-08-05,96,92.57142857142857
GLAC,intraflow,2019-08-06,106,94.28571428571429
GLAC,intraflow,2019-08-07,110,98.57142857142857
GLAC,intraflow,2019-08-08,100,98.85714285714286
GLAC,intraflow,2019-08-09,98,100.28571428571429
GLAC,intraflow,2019-08-10,108,101.71428571428571
GLAC,intraflow,2019-08-11,104,103.14285714285714
GLAC,intraflow,2019-08-12,96,103.14285714285714
GLAC,intraflow,2019-08-13,96,101.71428571428571
GLAC,intraflow,2019-08-14,100,100.28571428571429
GLAC,intraflow,2019-08-15,96,99.71428571428571
GLAC,intraflow,2019-08-16,104,100.57142857142857
GLAC,intraflow,2019-08-17,100,99.42857142857143
GLAC,intraflow,2019-08-18,98,98.57142857142857
GLAC,intraflow,2019-08-19,98,98.85714285714286
GLAC,intraflow,2019-08-20,94,98.57142857142857
GLAC,intraflow,2019-08-21,88,96.85714285714286
GLAC,intraflow,2019-08-22,96,96.85714285714286
GLAC,intraflow,2019-08-23,98,96.0
GLAC,intraflow,2019-08-24,90,94.57142857142857
GLAC,intraflow,2019-08-25,94,94.0
GLAC,intraflow,2019-08-26,102,94.57142857142857
GLAC,intraflow,2019-08-27,96,94.85714285714286
GLAC,intraflow,2019-08-28,90,95.14285714285714
GLAC,intraflow,2019-08-29,92,94.57142857142857
GLAC,intraflow,2019-08-30,84,92.57142857142857
GLAC,intraflow,2019-08-31,90,92.57142857142857
GLAC,intraflow,2019-09-01,96,92.85714285714286
GLAC,intraflow,2019-09-02,100,92.57142857142857
GLAC,intraflow,2019-09-03,122,96.28571428571429
GLAC,intraflow,2019-09-04,116,100.0
GLAC,intraflow,2019-09-05,126,104.85714285714286
GLAC,intraflow,2019-09-06,120,110.0
GLAC,intraflow,2019-09-07,114,113.42857142857143
GLAC,intraflow,2019-09-08,114,116.0
GLAC,intraflow,2019-09-09,116,118.28571428571429
GLAC,intraflow,2019-09-10,108,116.28571428571429
GLAC,intraflow,2019-09-11,114,116.0
GLAC,intraflow,2019-09-12,108,113.42857142857143
GLAC,intraflow,2019-09-13,102,110.85714285714286
GLAC,intraflow,2019-09-14,88,107.14285714285714
GLAC,intraflow,2019-09-15,88,103.42857142857143
GLAC,intraflow,2019-09-16,94,100.28571428571429
GLAC,intraflow,2019-09-17,92,98.0
GLAC,intraflow,2019-09-18,80,93.14285714285714
GLAC,intraflow,2019-09-19,72,88.0
GLAC,intraflow,2019-09-20,78,84.57142857142857
GLAC,intraflow,2019-09-21,70,82.0
GLAC,intraflow,2019-09-22,70,79.42857142857143
GLAC,intraflow,2019-09-23,84,78.0
GLAC,intraflow,2019-09-24,90,77.71428571428571
GLAC,intraflow,2019-09-25,80,77.71428571428571
GLAC,intraflow,2019-09-26,80,78.85714285714286
GLAC,intraflow,2019-09-27,72,78.0
GLAC,intraflow,2019-09-28,68,77.71428571428571
GLAC,intraflow,2019-09-29,58,76.0
GLAC,intraflow,2019-09-30,64,73.14285714285714
GLAC,intraflow,2019-10-01,52,67.71428571428571
GLAC,intraflow,2019-10-02,60,64.85714285714286
GLAC,intraflow,2019-10-03,54,61.142857142857146
GLAC,intraflow,2019-10-04,56,58.857142857142854
GLAC,intraflow,2019-10-05,50,56.285714285714285
GLAC,intraflow,2019-10-06,56,56.0
GLAC,intraflow,2019-10-07,62,55.714285714285715
GLAC,intraflow,2019-10-08,60,56.857142857142854
GLAC,intraflow,2019-10-09,58,56.57142857142857
GLAC,intraflow,2019-10-10,62,57.714285714285715
GLAC,intraflow,2019-10-11,60,58.285714285714285
GLAC,intraflow,2019-10-12,58,59.42857142857143
GLAC,intraflow,2019-10-13,58,59.714285714285715
GLAC,intraflow,2019-10-14,46,57.42857142857143
GLAC,intraflow,2019-10-15,58,57.142857142857146
GLAC,intraflow,2019-10-16,58,57.142857142857146
GLAC,intraflow,2019-10-17,56,56.285714285714285
GLAC,intraflow,2019-10-18,50,54.857142857142854
GLAC,intraflow,2019-10-19,56,54.57142857142857
GLAC,intraflow,2019-10-20,66,55.714285714285715
GLAC,intraflow,2019-10-21,66,58.57142857142857
GLAC,intraflow,2019-10-22,66,59.714285714285715
GLAC,intraflow,2019-10-23,66,60.857142857142854
GLAC,intraflow,2019-10-24,64,62.0
GLAC,intraflow,2019-10-25,66,64.28571428571429
GLAC,intraflow,2019-10-26,54,64.0
GLAC,intraflow,2019-10-27,60,63.142857142857146
GLAC,intraflow,2019-10-28,64,62.857142857142854
GLAC,intraflow,2019-10-29,64,62.57142857142857
GLAC,intraflow,2019-10-30,64,62.285714285714285
GLAC,intraflow,2019-10-31,66,62.57142857142857
GLAC,intraflow,2019-11-01,58,61.42857142857143
GLAC,intraflow,2019-11-02,56,61.714285714285715
GLAC,intraflow,2019-11-03,80,64.57142857142857
GLAC,intraflow,2019-11-04,60,64.0
GLAC,intraflow,2019-11-05,56,62.857142857142854
GLAC,intraflow,2019-11-06,62,62.57142857142857
GLAC,intraflow,2019-11-07,60,61.714285714285715
GLAC,intraflow,2019-11-08,60,62.0
GLAC,intraflow,2019-11-09,102,68.57142857142857
GLAC,intraflow,2019-11-10,104,72.0
GLAC,intraflow,2019-11-11,104,78.28571428571429
GLAC,intraflow,2019-11-12,116,86.85714285714286
GLAC,intraflow,2019-11-13,104,92.85714285714286
GLAC,intraflow,2019-11-14,104,99.14285714285714
GLAC,intraflow,2019-11-15,108,106.0
GLAC,intraflow,2019-11-16,94,104.85714285714286
GLAC,intraflow,2019-11-17,106,105.14285714285714
GLAC,intraflow,2019-11-18,84,102.28571428571429
GLAC,intraflow,2019-11-19,98,99.71428571428571
GLAC,intraflow,2019-11-20,68,94.57142857142857
GLAC,intraflow,2019-11-21,48,86.57142857142857
GLAC,intraflow,2019-11-22,52,78.57142857142857
GLAC,intraflow,2019-11-23,78,76.28571428571429
GLAC,intraflow,2019-11-24,96,74.85714285714286
GLAC,intraflow,2019-11-25,102,77.42857142857143
GLAC,intraflow,2019-11-26,98,77.42857142857143
GLAC,intraflow,2019-11-27,90,80.57142857142857
GLAC,intraflow,2019-11-28,80,85.14285714285714
GLAC,intraflow,2019-11-29,80,89.14285714285714
GLAC,intraflow,2019-11-30,78,89.14285714285714
GLAC,intraflow,2019-12-01,92,88.57142857142857
GLAC,intraflow,2019-12-02,96,87.71428571428571
GLAC,intraflow,2019-12-03,76,84.57142857142857
GLAC,intraflow,2019-12-04,102,86.28571428571429
GLAC,intraflow,2019-12-05,110,90.57142857142857
GLAC,intraflow,2019-12-06,108,94.57142857142857
GLAC,intraflow,2019-12-07,98,97.42857142857143
GLAC,intraflow,2019-12-08,106,99.42857142857143
GLAC,intraflow,2019-12-09,98,99.71428571428571
GLAC,intraflow,2019-12-10,84,100.85714285714286
GLAC,intraflow,2019-12-11,90,99.14285714285714
GLAC,intraflow,2019-12-12,102,98.0
GLAC,intraflow,2019-12-13,110,98.28571428571429
GLAC,intraflow,2019-12-14,90,97.14285714285714
GLAC,intraflow,2019-12-15,108,97.42857142857143
GLAC,intraflow,2019-12-16,92,96.57142857142857
GLAC,intraflow,2019-12-17,94,98.0
GLAC,intraflow,2019-12-18,114,101.42857142857143
GLAC,intraflow,2019-12-19,94,100.28571428571429
GLAC,intraflow,2019-12-20,102,99.14285714285714
GLAC,intraflow,2019-12-21,108,101.71428571428571
GLAC,intraflow,2019-12-22,94,99.71428571428571
GLAC,intraflow,2019-12-23,94,100.0
GLAC,intraflow,2019-12-24,100,100.85714285714286
GLAC,intraflow,2019-12-25,66,94.0
GLAC,intraflow,2019-12-26,46,87.14285714285714
GLAC,intraflow,2019-12-27,78,83.71428571428571
GLAC,intraflow,2019-12-28,90,81.14285714285714
GLAC,intraflow,2019-12-29,98,81.71428571428571
GLAC,intraflow,2019-12-30,94,81.71428571428571
GLAC,intraflow,2019-12-31,88,80.0
GLAC,intraflow,2020-01-01,100,84.85714285714286
GLAC,intraflow,2020-01-02,100,92.57142857142857
GLAC,intraflow,2020-01-03,94,94.85714285714286
GLAC,intraflow,2020-01-04,96,95.71428571428571
GLAC,intraflow,2020-01-05,110,97.42857142857143
GLAC,intraflow,2020-01-06,112,100.0
GLAC,intraflow,2020-01-07,102,102.0
GLAC,intraflow,2020-01-08,94,101.14285714285714
GLAC,intraflow,2020-01-09,92,100.0
GLAC,intraflow,2020-01-10,90,99.42857142857143
GLAC,intraflow,2020-01-11,100,100.0
GLAC,intraflow,2020-01-12,90,97.14285714285714
GLAC,intraflow,2020-01-13,62,90.0
GLAC,intraflow,2020-01-14,86,87.71428571428571
GLAC,intraflow,2020-01-15,46,80.85714285714286
GLAC,intraflow,2020-01-16,82,79.42857142857143
GLAC,intraflow,2020-01-17,80,78.0
GLAC,intraflow,2020-01-18,64,72.85714285714286
GLAC,intraflow,2020-01-19,74,70.57142857142857
GLAC,intraflow,2020-01-20,74,72.28571428571429
GLAC,intraflow,2020-01-21,58,68.28571428571429
GLAC,intraflow,2020-01-22,76,72.57142857142857
GLAC,intraflow,2020-01-23,72,71.14285714285714
GLAC,intraflow,2020-01-24,74,70.28571428571429
GLAC,intraflow,2020-01-25,82,72.85714285714286
GLAC,intraflow,2020-01-26,80,73.71428571428571
GLAC,intraflow,2020-01-27,76,74.0
GLAC,intraflow,2020-01-28,76,76.57142857142857
GLAC,intraflow,2020-01-29,80,77.14285714285714
GLAC,intraflow,2020-01-30,82,78.57142857142857
GLAC,intraflow,2020-01-31,78,79.14285714285714
GLAC,intraflow,2020-02-01,110,83.14285714285714
GLAC,intraflow,2020-02-02,114,88.0
GLAC,intraflow,2020-02-03,114,93.42857142857143
GLAC,intraflow,2020-02-04,102,97.14285714285714
GLAC,intraflow,2020-02-05,102,100.28571428571429
GLAC,intraflow,2020-02-06,102,103.14285714285714
GLAC,intraflow,2020-02-07,94,105.42857142857143
GLAC,intraflow,2020-02-08,114,106.0
GLAC,intraflow,2020-02-09,114,106.0
GLAC,intraflow,2020-02-10,108,105.14285714285714
GLAC,intraflow,2020-02-11,100,104.85714285714286
GLAC,intraflow,2020-02-12,94,103.71428571428571
GLAC,intraflow,2020-02-13,98,103.14285714285714
GLAC,intraflow,2020-02-14,92,102.85714285714286
GLAC,intraflow,2020-02-15,106,101.71428571428571
GLAC,intraflow,2020-02-16,118,102.28571428571429
GLAC,intraflow,2020-02-17,96,100.57142857142857
GLAC,intraflow,2020-02-18,98,100.28571428571429
GLAC,intraflow,2020-02-19,106,102.0
GLAC,intraflow,2020-02-20,102,102.57142857142857
GLAC,intraflow,2020-02-21,104,104.28571428571429
GLAC,intraflow,2020-02-22,102,103.71428571428571
GLAC,intraflow,2020-02-23,100,101.14285714285714
GLAC,intraflow,2020-02-24,122,104.85714285714286
GLAC,intraflow,2020-02-25,102,105.42857142857143
GLAC,intraflow,2020-02-26,116,106.85714285714286
GLAC,intraflow,2020-02-27,110,108.0
GLAC,intraflow,2020-02-28,100,107.42857142857143
GLAC,intraflow,2020-02-29,98,106.85714285714286
GLAC,intraflow,2020-03-01,118,109.42857142857143
GLAC,intraflow,2020-03-02,90,104.85714285714286
GLAC,intraflow,2020-03-03,60,98.85714285714286
GLAC,intraflow,2020-03-04,60,90.85714285714286
GLAC,intraflow,2020-03-05,50,82.28571428571429
GLAC,intraflow,2020-03-06,52,75.42857142857143
GLAC,intraflow,2020-03-07,52,68.85714285714286
GLAC,intraflow,2020-03-08,46,58.57142857142857
GLAC,intraflow,2020-03-09,50,52.857142857142854
GLAC,intraflow,2020-03-10,54,52.0
GLAC,intraflow,2020-03-11,56,51.42857142857143
GLAC,intraflow,2020-03-12,52,51.714285714285715
GLAC,intraflow,2020-03-13,52,51.714285714285715
GLAC,intraflow,2020-03-14,52,51.714285714285715
GLAC,intraflow,2020-03-15,50,52.285714285714285
GLAC,intraflow,2020-03-16,52,52.57142857142857
GLAC,intraflow,2020-03-17,52,52.285714285714285
GLAC,intraflow,2020-03-18,46,50.857142857142854
GLAC,intraflow,2020-03-19,46,50.0
GLAC,intraflow,2020-03-20,48,49.42857142857143
GLAC,intraflow,2020-03-21,38,47.42857142857143
GLAC,intraflow,2020-03-22,44,46.57142857142857
GLAC,intraflow,2020-03-23,48,46.0
GLAC,intraflow,2020-03-24,44,44.857142857142854
GLAC,intraflow,2020-03-25,40,44.0
GLAC,intraflow,2020-03-26,42,43.42857142857143
GLAC,intraflow,2020-03-27,48,43.42857142857143
GLAC,intraflow,2020-03-28,46,44.57142857142857
GLAC,intraflow,2020-03-29,48,45.142857142857146
GLAC,intraflow,2020-03-30,52,45.714285714285715
GLAC,intraflow,2020-03-31,48,46.285714285714285
GLAC,intraflow,2020-04-01,48,47.42857142857143
GLAC,intraflow,2020-04-02,48,48.285714285714285
GLAC,intraflow,2020-04-03,48,48.285714285714285
GLAC,intraflow,2020-04-04,50,48.857142857142854
GLAC,intraflow,2020-04-05,48,48.857142857142854
GLAC,intraflow,2020-04-06,54,49.142857142857146
GLAC,intraflow,2020-04-07,52,49.714285714285715
GLAC,intraflow,2020-04-08,46,49.42857142857143
GLAC,intraflow,2020-04-09,42,48.57142857142857
GLAC,intraflow,2020-04-10,46,48.285714285714285
GLAC,intraflow,2020-04-11,48,48.0
GLAC,intraflow,2020-04-12,50,48.285714285714285
GLAC,intraflow,2020-04-13,50,47.714285714285715
GLAC,intraflow,2020-04-14,44,46.57142857142857
GLAC,intraflow,2020-04-15,44,46.285714285714285
GLAC,intraflow,2020-04-16,42,46.285714285714285
GLAC,intraflow,2020-04-17,40,45.42857142857143
GLAC,intraflow,2020-04-18,46,45.142857142857146
GLAC,intraflow,2020-04-19,46,44.57142857142857
GLAC,intraflow,2020-04-20,42,43.42857142857143
GLAC,intraflow,2020-04-21,40,42.857142857142854
GLAC,intraflow,2020-04-22,42,42.57142857142857
GLAC,intraflow,2020-04-23,46,43.142857142857146
GLAC,intraflow,2020-04-24,38,42.857142857142854
GLAC,intraflow,2020-04-25,42,42.285714285714285
GLAC,intraflow,2020-04-26,46,42.285714285714285
GLAC,intraflow,2020-04-27,46,42.857142857142854
GLAC,intraflow,2020-04-28,44,43.42857142857143
GLAC,intraflow,2020-04-29,42,43.42857142857143
GLAC,intraflow,2020-04-30,40,42.57142857142857
GLAC,intraflow,2020-05-01,56,45.142857142857146
GLAC,intraflow,2020-05-02,48,46.0
GLAC,intraflow,2020-05-03,62,48.285714285714285
GLAC,intraflow,2020-05-04,60,50.285714285714285
GLAC,intraflow,2020-05-05,48,50.857142857142854
GLAC,intraflow,2020-05-06,50,52.0
GLAC,intraflow,2020-05-07,50,53.42857142857143
GLAC,intraflow,2020-05-08,50,52.57142857142857
GLAC,intraflow,2020-05-09,54,53.42857142857143
GLAC,intraflow,2020-05-10,46,51.142857142857146
GLAC,intraflow,2020-05-11,48,49.42857142857143
GLAC,intraflow,2020-05-12,52,50.0
GLAC,intraflow,2020-05-13,50,50.0
GLAC,intraflow,2020-05-14,56,50.857142857142854
GLAC,intraflow,2020-05-15,52,51.142857142857146
GLAC,intraflow,2020-05-16,48,50.285714285714285
GLAC,intraflow,2020-05-17,68,53.42857142857143
GLAC,intraflow,2020-05-18,60,55.142857142857146
GLAC,intraflow,2020-05-19,48,54.57142857142857
GLAC,intraflow,2020-05-20,54,55.142857142857146
GLAC,intraflow,2020-05-21,56,55.142857142857146
GLAC,intraflow,2020-05-22,44,54.0
GLAC,intraflow,2020-05-23,46,53.714285714285715
GLAC,intraflow,2020-05-24,46,50.57142857142857
GLAC,intraflow,2020-05-25,50,49.142857142857146
GLAC,intraflow,2020-05-26,52,49.714285714285715
GLAC,intraflow,2020-05-27,52,49.42857142857143
GLAC,intraflow,2020-05-28,50,48.57142857142857
GLAC,intraflow,2020-05-29,50,49.42857142857143
GLAC,intraflow,2020-05-30,42,48.857142857142854
GLAC,intraflow,2020-05-31,56,50.285714285714285
GLAC,intraflow,2020-06-01,54,50.857142857142854
GLAC,intraflow,2020-06-02,46,50.0
GLAC,intraflow,2020-06-03,44,48.857142857142854
GLAC,intraflow,2020-06-04,50,48.857142857142854
GLAC,intraflow,2020-06-05,50,48.857142857142854
GLAC,intraflow,2020-06-06,52,50.285714285714285
GLAC,intraflow,2020-06-07,60,50.857142857142854
GLAC,intraflow,2020-06-08,52,50.57142857142857
GLAC,intraflow,2020-06-09,50,51.142857142857146
GLAC,intraflow,2020-06-10,48,51.714285714285715
GLAC,intraflow,2020-06-11,50,51.714285714285715
GLAC,intraflow,2020-06-12,48,51.42857142857143
GLAC,intraflow,2020-06-13,56,52.0
